station_cd,station_g_cd,station_name,station_name_k,station_name_r,line_cd,pref_cd,post,add,lon,lat,open_ymd,close_ymd,e_status,e_sort
1130101,1130101,東京,,,11301,13,100-0005,東京都千代田区丸の内一丁目,139.766103,35.681391,,,0,1130101
1130102,1130102,新橋,,,11301,13,105-0004,東京都港区新橋二丁目17,139.758587,35.666195,,,0,1130102
1130103,1130103,品川,,,11301,13,108-0074,東京都港区高輪三丁目26-27,139.738999,35.62876,,,0,1130103
1130104,1130104,川崎,,,11301,14,210-0007,川崎市川崎区駅前本町,139.697485,35.531311,,,0,1130104
1130105,1130105,横浜,,,11301,14,220-0011,横浜市西区高島２丁目,139.622704,35.466195,,,0,1130105
1130106,1130106,戸塚,,,11301,14,244-0003,横浜市戸塚区戸塚町,139.534282,35.400432,,,0,1130106
1130107,1130107,大船,,,11301,14,247-0056,鎌倉市大船１丁目,139.531127,35.353466,,,0,1130107
1130108,1130108,藤沢,,,11301,14,251-0052,藤沢市藤沢,139.487293,35.338882,,,0,1130108
1130109,1130109,辻堂,,,11301,14,251-0047,藤沢市辻堂,139.447106,35.336847,,,0,1130109
1130110,1130110,茅ケ崎,,,11301,14,253-0043,神奈川県茅ヶ崎市元町1-1,139.407197,35.330741,,,0,1130110
1130111,1130111,平塚,,,11301,14,254-0034,平塚市宝町,139.349063,35.327647,,,0,1130111
1130112,1130112,大磯,,,11301,14,255-0004,中郡大磯町東小磯,139.313388,35.311299,,,0,1130112
1130113,1130113,二宮,,,11301,14,259-0123,中郡二宮町二宮,139.256925,35.298644,,,0,1130113
1130114,1130114,国府津,,,11301,14,256-0812,小田原市国府津４丁目,139.212932,35.280832,,,0,1130114
1130115,1130115,鴨宮,,,11301,14,250-0874,小田原市鴨宮,139.180147,35.275744,,,0,1130115
1130116,1130116,小田原,,,11301,14,250-0011,小田原市栄町１丁目,139.155772,35.256225,,,0,1130116
1130117,1130117,早川,,,11301,14,250-0021,小田原市早川１丁目,139.145014,35.238875,,,0,1130117
1130118,1130118,根府川,,,11301,14,250-0024,小田原市根府川,139.138504,35.202455,,,0,1130118
1130119,1130119,真鶴,,,11301,14,259-0201,足柄下郡真鶴町真鶴,139.132148,35.156837,,,0,1130119
1130120,1130120,湯河原,,,11301,14,259-0304,足柄下郡湯河原町宮下,139.102142,35.146178,,,0,1130120
1130201,1130201,大崎,,,11302,13,141-0032,東京都品川区大崎一丁目21-4,139.728439,35.619772,1901-02-25,,0,1130201
1130202,1130202,五反田,,,11302,13,141-0022,東京都品川区東五反田一丁目26,139.723822,35.625974,1911-10-15,,0,1130202
1130203,1130203,目黒,,,11302,13,141-0021,東京都品川区上大崎二丁目16-9,139.715775,35.633923,1885-03-16,,0,1130203
1130204,1130204,恵比寿,,,11302,13,150-0022,東京都渋谷区恵比寿南一丁目5-5,139.71007,35.646685,1901-02-25,,0,1130204
1130205,1130205,渋谷,,,11302,13,150-0043,東京都渋谷区道玄坂一丁目1-1,139.701238,35.658871,1885-03-01,,0,1130205
1130206,1130206,原宿,,,11302,13,150-0001,東京都渋谷区神宮前一丁目18,139.702592,35.670646,1906-10-30,,0,1130206
1130207,1130207,代々木,,,11302,13,151-0053,東京都渋谷区代々木一丁目34-1,139.702042,35.683061,1906-09-23,,0,1130207
1130208,1130208,新宿,,,11302,13,160-0022,東京都新宿区新宿三丁目38-1,139.700464,35.689729,1885-03-01,,0,1130208
1130209,1130209,新大久保,,,11302,13,169-0073,東京都新宿区百人町一丁目10-15,139.700261,35.700875,1914-11-15,,0,1130209
1130210,1130210,高田馬場,,,11302,13,169-0075,東京都新宿区高田馬場一丁目35-1,139.703715,35.712677,1910-09-15,,0,1130210
1130211,1130211,目白,,,11302,13,171-0031,東京都豊島区目白三丁目3-1,139.706228,35.720476,1885-03-16,,0,1130211
1130212,1130212,池袋,,,11302,13,171-0022,東京都豊島区南池袋一丁目28-2,139.711086,35.730256,1903-04-01,,0,1130212
1130213,1130213,大塚,,,11302,13,170-0005,東京都豊島区南大塚三丁目33-1,139.728584,35.731412,1903-04-01,,0,1130213
1130214,1130214,巣鴨,,,11302,13,170-0002,東京都豊島区巣鴨一丁目16-1,139.739303,35.733445,1903-04-01,,0,1130214
1130215,1130215,駒込,,,11302,13,170-0003,東京都豊島区駒込二丁目1-1,139.748053,35.736825,1910-11-15,,0,1130215
1130216,1130216,田端,,,11302,13,114-0013,東京都北区東田端一丁目17-1,139.761229,35.737781,1896-04-01,,0,1130216
1130217,1130217,西日暮里,,,11302,13,116-0013,東京都荒川区西日暮里五丁目22-1,139.766857,35.731954,1971-04-20,,0,1130217
1130218,1130218,日暮里,,,11302,13,116-0013,東京都荒川区西日暮里二丁目19-1,139.771287,35.727908,1905-04-01,,0,1130218
1130219,1130219,鶯谷,,,11302,13,110-0003,東京都台東区根岸一丁目4-1,139.778015,35.721484,1912-07-11,,0,1130219
1130220,1130220,上野,,,11302,13,110-0005,東京都台東区上野七丁目1-1,139.777043,35.71379,1883-07-28,,0,1130220
1130221,1130221,御徒町,,,11302,13,110-0005,東京都台東区上野五丁目27,139.774727,35.707282,1925-11-01,,0,1130221
1130222,1130222,秋葉原,,,11302,13,101-0021,東京都千代田区外神田一丁目17,139.773288,35.698619,1890-11-01,,0,1130222
1130223,1130223,神田,,,11302,13,101-0044,東京都千代田区鍛冶町二丁目13-1,139.770641,35.691173,1919-03-01,,0,1130223
1130224,1130101,東京,,,11302,13,100-0005,東京都千代田区丸の内一丁目9-1,139.766103,35.681391,1914-12-20,,0,1130224
1130225,1130225,有楽町,,,11302,13,100-0006,東京都千代田区有楽町二丁目9,139.763806,35.675441,1910-06-25,,0,1130225
1130226,1130102,新橋,,,11302,13,105-0004,東京都港区新橋二丁目17,139.758587,35.666195,1909-12-16,,0,1130226
1130227,1130227,浜松町,,,11302,13,105-0022,東京都港区海岸一丁目3-1,139.757135,35.655391,1909-12-16,,0,1130227
1130228,1130228,田町,,,11302,13,108-0014,東京都港区芝五丁目33-36,139.747575,35.645736,1906-12-16,,0,1130228
1130229,1130103,品川,,,11302,13,108-0074,東京都港区高輪三丁目26-26,139.738999,35.62876,1872-06-12,,0,1130229
1130301,1130104,川崎,,,11303,14,210-0007,川崎市川崎区駅前本町,139.697485,35.531311,,,0,1130301
1130302,1130302,尻手,,,11303,14,212-0016,川崎市幸区南幸町３丁目,139.684233,35.530939,,,0,1130302
1130303,1130303,矢向,,,11303,14,230-0001,横浜市鶴見区矢向６丁目,139.68055,35.539408,,,0,1130303
1130304,1130304,鹿島田,,,11303,14,212-0058,川崎市幸区鹿島田,139.674964,35.551459,,,0,1130304
1130305,1130305,平間,,,11303,14,211-0014,川崎市中原区田尻町,139.671039,35.560565,,,0,1130305
1130306,1130306,向河原,,,11303,14,211-0011,川崎市中原区下沼部,139.66725,35.572891,,,0,1130306
1130307,1130307,武蔵小杉,,,11303,14,211-0063,川崎市中原区小杉町三丁目492,139.65963,35.57669,1944-04-01,,0,1130307
1130308,1130308,武蔵中原,,,11303,14,211-0053,川崎市中原区上小田中,139.640613,35.581498,,,0,1130308
1130309,1130309,武蔵新城,,,11303,14,211-0045,川崎市中原区上新城２丁目,139.629419,35.587369,,,0,1130309
1130310,1130310,武蔵溝ノ口,,,11303,14,213-0001,川崎市高津区溝口,139.61139,35.598923,,,0,1130310
1130311,1130311,津田山,,,11303,14,213-0033,川崎市高津区下作延,139.600002,35.604259,,,0,1130311
1130312,1130312,久地,,,11303,14,213-0032,川崎市高津区久地,139.592714,35.610363,,,0,1130312
1130313,1130313,宿河原,,,11303,14,214-0021,川崎市多摩区宿河原,139.579565,35.615429,,,0,1130313
1130314,1130314,登戸,,,11303,14,214-0014,川崎市多摩区登戸,139.570028,35.620889,,,0,1130314
1130315,1130315,中野島,,,11303,14,214-0012,川崎市多摩区中野島,139.5501,35.630135,,,0,1130315
1130316,1130316,稲田堤,,,11303,14,214-0003,川崎市多摩区菅稲田堤１丁目,139.535173,35.633701,,,0,1130316
1130317,1130317,矢野口,,,11303,13,206-0812,稲城市矢野口,139.520849,35.641305,,,0,1130317
1130318,1130318,稲城長沼,,,11303,13,206-0802,稲城市東長沼,139.502811,35.644184,,,0,1130318
1130319,1130319,南多摩,,,11303,13,206-0801,稲城市大丸,139.489781,35.649249,,,0,1130319
1130320,1130320,府中本町,,,11303,13,183-0027,府中市本町１丁目,139.477142,35.665766,,,0,1130320
1130321,1130321,分倍河原,,,11303,13,183-0021,府中市片町２丁目,139.468798,35.668493,,,0,1130321
1130329,1130329,西府,,,11303,13,183-0032,東京都府中市本宿町一丁目40-6,139.457477,35.670912,,,0,1130321
1130322,1130322,谷保,,,11303,13,186-0011,国立市谷保町,139.446724,35.681377,,,0,1130322
1130323,1130323,矢川,,,11303,13,186-0011,国立市谷保石田,139.431611,35.685079,,,0,1130323
1130324,1130324,西国立,,,11303,13,190-0021,立川市羽衣町１丁目,139.423887,35.69375,,,0,1130324
1130325,1130325,立川,,,11303,13,190-0012,東京都立川市曙町二丁目1-1,139.413704,35.698202,,,0,1130325
1130326,1130326,八丁畷,,,11303,14,210-0022,川崎市川崎区池田１丁目,139.691446,35.523071,,,0,1130326
1130327,1130327,川崎新町,,,11303,14,210-0845,川崎市川崎区渡田山王町,139.699348,35.518234,,,0,1130327
1130328,1130328,浜川崎,,,11303,14,210-0855,川崎市川崎区南渡田町,139.713483,35.510428,,,0,1130328
1130401,1130401,鶴見,,,11304,14,230-0051,横浜市鶴見区鶴見中央,139.67614,35.508387,,,0,1130401
1130402,1130402,国道,,,11304,14,230-0052,横浜市鶴見区生麦５丁目,139.675599,35.50083,,,0,1130402
1130403,1130403,鶴見小野,,,11304,14,230-0046,横浜市鶴見区小野町,139.681226,35.497005,,,0,1130403
1130404,1130404,弁天橋,,,11304,14,230-0045,横浜市鶴見区末広町１丁目,139.689451,35.495758,,,0,1130404
1130405,1130405,浅野,,,11304,14,230-0045,横浜市鶴見区末広町２丁目,139.695739,35.497555,,,0,1130405
1130406,1130406,新芝浦,,,11304,14,230-0045,横浜市鶴見区末広町２丁目,139.7001,35.491914,,,0,1130406
1130407,1130407,海芝浦,,,11304,14,230-0045,横浜市鶴見区末広町２丁目,139.700603,35.486073,,,0,1130407
1130408,1130408,安善,,,11304,14,230-0035,横浜市鶴見区安善町１丁目,139.700663,35.499668,,,0,1130408
1130409,1130409,大川,,,11304,14,210-0858,川崎市川崎区大川町,139.711038,35.495646,,,0,1130409
1130410,1130410,武蔵白石,,,11304,14,210-0857,川崎市川崎区白石町,139.706513,35.501912,,,0,1130410
1130411,1130328,浜川崎,,,11304,14,210-0855,川崎市川崎区南渡田町,139.713575,35.509863,,,0,1130411
1130412,1130412,昭和,,,11304,14,210-0867,川崎市川崎区扇町,139.723897,35.506836,,,0,1130412
1130413,1130413,扇町,,,11304,14,210-0867,川崎市川崎区扇町,139.722147,35.501452,,,0,1130413
1130501,1130320,府中本町,,,11305,13,183-0027,府中市本町１丁目,139.477142,35.665766,,,0,1130501
1130502,1130502,北府中,,,11305,13,183-0057,府中市晴見町２丁目,139.471792,35.68088,,,0,1130502
1130503,1130503,西国分寺,,,11305,13,185-0013,国分寺市西恋ケ窪２丁目,139.465994,35.699744,,,0,1130503
1130504,1130504,新小平,,,11305,13,187-0032,小平市小川町２丁目,139.470745,35.73128,,,0,1130504
1130505,1130505,新秋津,,,11305,13,189-0001,東村山市秋津町５丁目,139.493592,35.778331,,,0,1130505
1130518,1130518,南流山,,,11305,12,270-0161,流山市大字鰭ケ崎,139.903865,35.838035,,,0,1130518
1130519,1130519,新松戸,,,11305,12,270-0017,松戸市幸谷,139.921076,35.825467,,,0,1130519
1130520,1130520,新八柱,,,11305,12,270-2253,松戸市日暮,139.938393,35.792013,,,0,1130520
1130521,1130521,東松戸,,,11305,12,270-2221,千葉県松戸市紙敷,139.943848,35.770611,,,0,1130521
1130522,1130522,市川大野,,,11305,12,272-0805,市川市大野町３丁目,139.951227,35.755432,,,0,1130522
1130523,1130523,船橋法典,,,11305,12,273-0047,船橋市藤原１丁目,139.966771,35.730435,,,0,1130523
1130524,1130524,西船橋,,,11305,12,273-0031,船橋市西船４丁目,139.959536,35.707283,,,0,1130524
1130601,1130601,東神奈川,,,11306,14,221-0044,横浜市神奈川区東神奈川,139.633466,35.47804,,,0,1130601
1130602,1130602,大口,,,11306,14,221-0002,横浜市神奈川区大口通,139.646288,35.492375,,,0,1130602
1130603,1130603,菊名,,,11306,14,222-0011,横浜市港北区菊名７丁目,139.630147,35.509749,,,0,1130603
1130604,1130604,新横浜,,,11306,14,222-0026,横浜市港北区篠原町,139.617348,35.506824,,,0,1130604
1130605,1130605,小机,,,11306,14,222-0036,横浜市港北区小机町,139.599787,35.508533,,,0,1130605
1130606,1130606,鴨居,,,11306,14,226-0004,横浜市緑区鴨居町,139.56707,35.510955,,,0,1130606
1130607,1130607,中山,,,11306,14,226-0013,横浜市緑区寺山町,139.539692,35.514745,,,0,1130607
1130608,1130608,十日市場,,,11306,14,226-0025,横浜市緑区十日市場町中里,139.51669,35.526254,,,0,1130608
1130609,1130609,長津田,,,11306,14,226-0027,横浜市緑区長津田４丁目,139.49468,35.531698,,,0,1130609
1130610,1130610,成瀬,,,11306,13,194-0045,町田市南成瀬１丁目,139.472875,35.535412,,,0,1130610
1130611,1130611,町田,,,11306,13,194-0013,町田市原町田１丁目,139.445579,35.542004,,,0,1130611
1130612,1130612,古淵,,,11306,14,229-0004,相模原市古淵字古淵,139.419151,35.556055,,,0,1130612
1130613,1130613,淵野辺,,,11306,14,229-0006,相模原市淵野辺３丁目,139.395075,35.568784,,,0,1130613
1130614,1130614,矢部,,,11306,14,229-0032,相模原市矢部３丁目,139.386373,35.573275,,,0,1130614
1130615,1130615,相模原,,,11306,14,229-0031,相模原市相模原１丁目,139.371007,35.58113,,,0,1130615
1130616,1130616,橋本,,,11306,14,229-1103,相模原市橋本６丁目,139.344586,35.594975,,,0,1130616
1130617,1130617,相原,,,11306,13,194-0211,町田市相原町,139.33169,35.60694,,,0,1130617
1130618,1130618,八王子みなみ野,,,11306,13,192-0915,八王子市宇津貫町,139.330678,35.630664,,,0,1130618
1130619,1130619,片倉,,,11306,13,192-0914,八王子市片倉町,139.34119,35.639704,,,0,1130619
1130620,1130620,八王子,,,11306,13,192-0083,東京都八王子市旭町1-1,139.338998,35.655555,,,0,1130620
1130701,1130105,横浜,,,11307,14,220-0011,横浜市西区高島２丁目,139.622704,35.466195,,,0,1130701
1130702,1130702,桜木町,,,11307,14,231-0062,横浜市中区桜木町１丁目,139.630881,35.451112,,,0,1130702
1130703,1130703,関内,,,11307,14,231-0017,横浜市中区港町１丁目,139.636984,35.443336,,,0,1130703
1130704,1130704,石川町,,,11307,14,231-0868,横浜市中区石川町２丁目,139.642934,35.438808,,,0,1130704
1130705,1130705,山手,,,11307,14,231-0846,横浜市中区大和町２丁目,139.646425,35.426891,,,0,1130705
1130706,1130706,根岸,,,11307,14,235-0005,横浜市磯子区東町,139.636034,35.415887,,,0,1130706
1130707,1130707,磯子,,,11307,14,235-0023,横浜市磯子区森１丁目,139.617916,35.399881,,,0,1130707
1130708,1130708,新杉田,,,11307,14,235-0032,横浜市磯子区新杉田町,139.619483,35.386863,,,0,1130708
1130709,1130709,洋光台,,,11307,14,235-0045,横浜市磯子区洋光台３丁目,139.596852,35.378785,,,0,1130709
1130710,1130710,港南台,,,11307,14,234-0054,横浜市港南区港南台３丁目,139.576243,35.375183,,,0,1130710
1130711,1130711,本郷台,,,11307,14,247-0001,横浜市栄区小菅ケ谷町,139.550159,35.36787,,,0,1130711
1130712,1130107,大船,,,11307,14,247-0056,鎌倉市大船１丁目,139.531127,35.353466,,,0,1130712
1130801,1130101,東京,,,11308,13,100-0005,東京都千代田区丸の内一丁目,139.766103,35.681391,,,0,1130801
1130802,1130102,新橋,,,11308,13,105-0004,東京都港区新橋二丁目17,139.758587,35.666195,,,0,1130802
1130803,1130103,品川,,,11308,13,108-0074,東京都港区高輪三丁目26-26,139.738999,35.62876,,,0,1130803
1130804,1130804,西大井,,,11308,13,140-0015,品川区西大井１丁目,139.721729,35.601616,,,0,1130804
1130819,1130307,武蔵小杉,,,11308,14,211-0063,川崎市中原区小杉町三丁目492,139.663278,35.575965,1944-04-01,,0,1130804
1130805,1130805,新川崎,,,11308,14,212-0058,川崎市幸区鹿島田,139.671481,35.551784,,,0,1130805
1130806,1130105,横浜,,,11308,14,220-0011,横浜市西区高島２丁目,139.622704,35.466195,,,0,1130806
1130807,1130807,保土ケ谷,,,11308,14,240-0023,横浜市保土ケ谷区岩井町,139.599671,35.446746,,,0,1130807
1130808,1130808,東戸塚,,,11308,14,244-0801,横浜市戸塚区品濃町,139.556794,35.430353,,,0,1130808
1130809,1130106,戸塚,,,11308,14,244-0003,横浜市戸塚区戸塚町,139.534282,35.400432,,,0,1130809
1130810,1130107,大船,,,11308,14,247-0056,鎌倉市大船１丁目,139.531127,35.353466,,,0,1130810
1130811,1130811,北鎌倉,,,11308,14,247-0062,鎌倉市山ノ内,139.545134,35.337198,,,0,1130811
1130812,1130812,鎌倉,,,11308,14,248-0006,鎌倉市小町１丁目,139.550428,35.318793,,,0,1130812
1130813,1130813,逗子,,,11308,14,249-0006,逗子市逗子１丁目,139.578292,35.297392,,,0,1130813
1130814,1130814,東逗子,,,11308,14,249-0004,逗子市沼間１丁目,139.601768,35.298781,,,0,1130814
1130815,1130815,田浦,,,11308,14,237-0075,横須賀市田浦町１丁目,139.637726,35.29271,,,0,1130815
1130816,1130816,横須賀,,,11308,14,238-0045,横須賀市東逸見町１丁目,139.655855,35.284022,,,0,1130816
1130817,1130817,衣笠,,,11308,14,238-0031,横須賀市衣笠栄町２丁目,139.661193,35.257091,,,0,1130817
1130818,1130818,久里浜,,,11308,14,239-0831,横須賀市久里浜１丁目,139.700862,35.233107,,,0,1130818
1130901,1130110,茅ケ崎,,,11309,14,253-0043,神奈川県茅ヶ崎市元町1-1,139.407197,35.330741,,,0,1130901
1130902,1130902,北茅ケ崎,,,11309,14,253-0041,神奈川県茅ヶ崎市茅ヶ崎三丁目3-1,139.407569,35.339167,,,0,1130902
1130903,1130903,香川,,,11309,14,253-0082,茅ヶ崎市香川,139.400044,35.35655,,,0,1130903
1130904,1130904,寒川,,,11309,14,253-0105,高座郡寒川町岡田,139.387452,35.367579,,,0,1130904
1130905,1130905,宮山,,,11309,14,253-0106,高座郡寒川町宮山,139.379639,35.382261,,,0,1130905
1130906,1130906,倉見,,,11309,14,253-0101,高座郡寒川町倉見,139.378422,35.395098,,,0,1130906
1130907,1130907,門沢橋,,,11309,14,243-0426,海老名市門沢橋,139.380139,35.406761,,,0,1130907
1130908,1130908,社家,,,11309,14,243-0424,海老名市社家,139.377281,35.420543,,,0,1130908
1130909,1130909,厚木,,,11309,14,243-0433,海老名市河原口,139.378631,35.44375,,,0,1130909
1130910,1130910,海老名,,,11309,14,243-0434,海老名市上郷,139.389328,35.454282,,,0,1130910
1130911,1130911,入谷,,,11309,14,228-0024,座間市入谷,139.391913,35.478478,,,0,1130911
1130912,1130912,相武台下,,,11309,14,228-0826,相模原市新戸,139.386297,35.492734,,,0,1130912
1130913,1130913,下溝,,,11309,14,229-0015,相模原市下溝,139.380428,35.518516,,,0,1130913
1130914,1130914,原当麻,,,11309,14,229-0016,相模原市当麻,139.375355,35.528978,,,0,1130914
1130915,1130915,番田,,,11309,14,229-1123,相模原市上溝,139.362988,35.545392,,,0,1130915
1130916,1130916,上溝,,,11309,14,229-1123,相模原市上溝,139.36315,35.557623,,,0,1130916
1130917,1130917,南橋本,,,11309,14,229-1133,相模原市南橋本２丁目,139.352484,35.58042,,,0,1130917
1130918,1130616,橋本,,,11309,14,229-1103,相模原市橋本６丁目,139.344586,35.594975,,,0,1130918
1131101,1130101,東京,,,11311,13,100-0005,東京都千代田区丸の内一丁目,139.766103,35.681391,,,0,1131101
1131102,1131102,四ツ谷,,,11311,13,160-0004,東京都新宿区四谷一丁目,139.730644,35.686041,,,0,1131102
1131103,1130208,新宿,,,11311,13,160-0022,東京都新宿区新宿三丁目38-1,139.700464,35.689729,,,0,1131103
1131104,1131104,吉祥寺,,,11311,13,180-0003,東京都武蔵野市吉祥寺南町,139.579765,35.703119,,,0,1131104
1131105,1131105,三鷹,,,11311,13,181-0013,東京都三鷹市下連雀三丁目46-1,139.560325,35.702683,,,0,1131105
1131106,1131106,国分寺,,,11311,13,185-0012,東京都国分寺市本町二丁目1-23,139.480841,35.700123,,,0,1131106
1131107,1130325,立川,,,11311,13,190-0012,東京都立川市曙町二丁目1-1,139.413704,35.698202,,,0,1131107
1131108,1131108,日野,,,11311,13,191-0061,日野市大坂上１丁目,139.39393,35.679244,,,0,1131108
1131109,1131109,豊田,,,11311,13,191-0053,日野市豊田４丁目,139.381495,35.659502,,,0,1131109
